🦥 Unsloth: Will patch your computer to enable 2x faster free finetuning.
INFO 01-26 14:14:46 [__init__.py:216] Automatically detected platform cuda.
🦥 Unsloth Zoo will now patch everything to make training faster!
Student Training Phase
Teacher: ckpts/math/teacher_no_length/final_lora | Student: unsloth/Qwen2.5-0.5B-Instruct
==((====))==  Unsloth 2026.1.3: Fast Qwen2 patching. Transformers: 4.57.3. vLLM: 0.11.0.
   \\   /|    NVIDIA H100 PCIe. Num GPUs = 1. Max memory: 79.096 GB. Platform: Linux.
O^O/ \_/ \    Torch: 2.8.0+cu128. CUDA: 9.0. CUDA Toolkit: 12.8. Triton: 3.4.0
\        /    Bfloat16 = TRUE. FA [Xformers = 0.0.32.post1. FA2 = False]
 "-____-"     Free license: http://github.com/unslothai/unsloth
Unsloth: Fast downloading is enabled - ignore downloading bars which are red colored!
Unsloth: Making `model.base_model.model.model` require gradients
==((====))==  Unsloth 2026.1.3: Fast Qwen2 patching. Transformers: 4.57.3. vLLM: 0.11.0.
   \\   /|    NVIDIA H100 PCIe. Num GPUs = 1. Max memory: 79.096 GB. Platform: Linux.
O^O/ \_/ \    Torch: 2.8.0+cu128. CUDA: 9.0. CUDA Toolkit: 12.8. Triton: 3.4.0
\        /    Bfloat16 = TRUE. FA [Xformers = 0.0.32.post1. FA2 = False]
 "-____-"     Free license: http://github.com/unslothai/unsloth
Unsloth: Fast downloading is enabled - ignore downloading bars which are red colored!
Tokenizer Pad Token: <|vision_pad|> (ID: 151654)
Loading data from: ./data/math/train.jsonl...
-> Detected MATH format.
Loaded 4463 examples.
Loading data from: ./data/math/test.jsonl...
-> Detected MATH format.
Loaded 50 examples.

  0%|          | 0/1116 [00:00<?, ?it/s]
  0%|          | 1/1116 [00:27<8:37:15, 27.83s/it]
  0%|          | 2/1116 [00:28<3:37:12, 11.70s/it]
  0%|          | 3/1116 [00:28<2:01:00,  6.52s/it]
  0%|          | 4/1116 [00:28<1:16:02,  4.10s/it]
  0%|          | 5/1116 [00:29<51:26,  2.78s/it]  
  1%|          | 6/1116 [00:29<36:28,  1.97s/it]
  1%|          | 7/1116 [00:30<26:52,  1.45s/it]
  1%|          | 8/1116 [00:30<20:29,  1.11s/it]
  1%|          | 9/1116 [00:31<16:27,  1.12it/s]
  1%|          | 10/1116 [00:31<13:35,  1.36it/s]
  1%|          | 11/1116 [00:31<11:44,  1.57it/s]
  1%|          | 12/1116 [00:32<10:34,  1.74it/s]
  1%|          | 13/1116 [00:32<09:30,  1.93it/s]
  1%|▏         | 14/1116 [00:32<08:27,  2.17it/s]
  1%|▏         | 15/1116 [00:33<07:46,  2.36it/s]
  1%|▏         | 16/1116 [00:33<07:29,  2.45it/s]
  2%|▏         | 17/1116 [00:34<07:20,  2.49it/s]
  2%|▏         | 18/1116 [00:34<07:02,  2.60it/s]
  2%|▏         | 19/1116 [00:34<06:44,  2.71it/s]
  2%|▏         | 20/1116 [00:35<06:45,  2.70it/s]
  2%|▏         | 21/1116 [00:35<06:43,  2.71it/s]
  2%|▏         | 22/1116 [00:35<06:59,  2.61it/s]
  2%|▏         | 23/1116 [00:36<07:03,  2.58it/s]
  2%|▏         | 24/1116 [00:36<07:09,  2.54it/s]
  2%|▏         | 25/1116 [00:37<07:00,  2.60it/s]
  2%|▏         | 26/1116 [00:37<06:53,  2.64it/s]
  2%|▏         | 27/1116 [00:37<07:09,  2.53it/s]
  3%|▎         | 28/1116 [00:38<07:02,  2.58it/s]
  3%|▎         | 29/1116 [00:38<06:42,  2.70it/s]
  3%|▎         | 30/1116 [00:38<06:38,  2.73it/s]
  3%|▎         | 31/1116 [00:39<06:58,  2.60it/s]
  3%|▎         | 32/1116 [00:39<07:02,  2.57it/s]
  3%|▎         | 33/1116 [00:40<06:53,  2.62it/s]
  3%|▎         | 34/1116 [00:40<06:48,  2.65it/s]
  3%|▎         | 35/1116 [00:40<06:46,  2.66it/s]
  3%|▎         | 36/1116 [00:41<06:43,  2.68it/s]
  3%|▎         | 37/1116 [00:41<06:43,  2.67it/s]
  3%|▎         | 38/1116 [00:41<06:44,  2.66it/s]
  3%|▎         | 39/1116 [00:42<06:37,  2.71it/s]
  4%|▎         | 40/1116 [00:42<06:35,  2.72it/s]
  4%|▎         | 41/1116 [00:43<06:22,  2.81it/s]
  4%|▍         | 42/1116 [00:43<06:20,  2.82it/s]
  4%|▍         | 43/1116 [00:43<06:23,  2.80it/s]
  4%|▍         | 44/1116 [00:44<06:13,  2.87it/s]
  4%|▍         | 45/1116 [00:44<06:34,  2.72it/s]
  4%|▍         | 46/1116 [00:44<06:40,  2.67it/s]
  4%|▍         | 47/1116 [00:45<06:38,  2.68it/s]
  4%|▍         | 48/1116 [00:45<06:38,  2.68it/s]
  4%|▍         | 49/1116 [00:45<06:25,  2.77it/s]
  4%|▍         | 50/1116 [00:46<06:15,  2.84it/s]
  5%|▍         | 51/1116 [00:46<06:20,  2.80it/s]
  5%|▍         | 52/1116 [00:46<06:10,  2.87it/s]
  5%|▍         | 53/1116 [00:47<06:12,  2.85it/s]
  5%|▍         | 54/1116 [00:47<06:19,  2.80it/s]
  5%|▍         | 55/1116 [00:48<06:22,  2.77it/s]
  5%|▌         | 56/1116 [00:48<06:12,  2.85it/s]
  5%|▌         | 57/1116 [00:48<06:27,  2.73it/s]
  5%|▌         | 58/1116 [00:49<06:08,  2.87it/s]
  5%|▌         | 59/1116 [00:49<06:25,  2.74it/s]
  5%|▌         | 60/1116 [00:49<06:25,  2.74it/s]
  5%|▌         | 61/1116 [00:50<06:14,  2.82it/s]
  6%|▌         | 62/1116 [00:50<06:22,  2.76it/s]
  6%|▌         | 63/1116 [00:50<06:16,  2.80it/s]
  6%|▌         | 64/1116 [00:51<06:16,  2.80it/s]
  6%|▌         | 65/1116 [00:51<06:19,  2.77it/s]
  6%|▌         | 66/1116 [00:52<06:21,  2.75it/s]
  6%|▌         | 67/1116 [00:52<06:11,  2.82it/s]
  6%|▌         | 68/1116 [00:52<06:15,  2.79it/s]
  6%|▌         | 69/1116 [00:53<05:59,  2.91it/s]
  6%|▋         | 70/1116 [00:53<06:11,  2.82it/s]
  6%|▋         | 71/1116 [00:53<06:05,  2.86it/s]
  6%|▋         | 72/1116 [00:54<06:15,  2.78it/s]
  7%|▋         | 73/1116 [00:54<06:25,  2.70it/s]
  7%|▋         | 74/1116 [00:54<06:13,  2.79it/s]
  7%|▋         | 75/1116 [00:55<06:05,  2.85it/s]
  7%|▋         | 76/1116 [00:55<06:06,  2.84it/s]
  7%|▋         | 77/1116 [00:55<06:07,  2.82it/s]
  7%|▋         | 78/1116 [00:56<06:25,  2.69it/s]
  7%|▋         | 79/1116 [00:56<06:11,  2.79it/s]
  7%|▋         | 80/1116 [00:56<06:05,  2.83it/s]
  7%|▋         | 81/1116 [00:57<05:58,  2.89it/s]
  7%|▋         | 82/1116 [00:57<06:05,  2.83it/s]
  7%|▋         | 83/1116 [00:58<06:11,  2.78it/s]
  8%|▊         | 84/1116 [00:58<06:18,  2.73it/s]
  8%|▊         | 85/1116 [00:58<05:59,  2.86it/s]
  8%|▊         | 86/1116 [00:59<05:58,  2.87it/s]
  8%|▊         | 87/1116 [00:59<06:01,  2.85it/s]
  8%|▊         | 88/1116 [00:59<05:54,  2.90it/s]
  8%|▊         | 89/1116 [01:00<05:55,  2.89it/s]
  8%|▊         | 90/1116 [01:00<05:55,  2.89it/s]
  8%|▊         | 91/1116 [01:00<05:57,  2.87it/s]
  8%|▊         | 92/1116 [01:01<05:54,  2.89it/s]
  8%|▊         | 93/1116 [01:01<05:46,  2.95it/s]
  8%|▊         | 94/1116 [01:01<05:43,  2.97it/s]
  9%|▊         | 95/1116 [01:02<05:36,  3.03it/s]
  9%|▊         | 96/1116 [01:02<05:46,  2.94it/s]
  9%|▊         | 97/1116 [01:02<05:51,  2.90it/s]
  9%|▉         | 98/1116 [01:03<05:46,  2.94it/s]
  9%|▉         | 99/1116 [01:03<05:44,  2.95it/s]
  9%|▉         | 100/1116 [01:03<05:41,  2.98it/s]
  9%|▉         | 101/1116 [01:04<05:47,  2.92it/s]
  9%|▉         | 102/1116 [01:04<05:43,  2.95it/s]
  9%|▉         | 103/1116 [01:04<05:39,  2.99it/s]
  9%|▉         | 104/1116 [01:05<05:45,  2.93it/s]
  9%|▉         | 105/1116 [01:05<05:40,  2.97it/s]
  9%|▉         | 106/1116 [01:05<05:36,  3.00it/s]
 10%|▉         | 107/1116 [01:06<05:36,  3.00it/s]
 10%|▉         | 108/1116 [01:06<05:35,  3.00it/s]
 10%|▉         | 109/1116 [01:06<05:36,  3.00it/s]
 10%|▉         | 110/1116 [01:07<05:39,  2.96it/s]
 10%|▉         | 111/1116 [01:07<05:38,  2.97it/s]
 10%|█         | 112/1116 [01:07<05:44,  2.91it/s]
 10%|█         | 113/1116 [01:08<05:46,  2.90it/s]
 10%|█         | 114/1116 [01:08<05:56,  2.81it/s]
 10%|█         | 115/1116 [01:08<05:41,  2.93it/s]
 10%|█         | 116/1116 [01:09<05:37,  2.96it/s]
 10%|█         | 117/1116 [01:09<05:39,  2.94it/s]
 11%|█         | 118/1116 [01:09<05:43,  2.91it/s]
 11%|█         | 119/1116 [01:10<05:46,  2.88it/s]
 11%|█         | 120/1116 [01:10<05:44,  2.89it/s]
 11%|█         | 121/1116 [01:11<05:41,  2.92it/s]
